,scenario,t,d,lon_velocity
23621,ZAM_Tjunction-1_506_T-1,2.6999999999999997,0.0,4.094597563689544
23622,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.928349170113156e-05,5.673831437838787
23623,ZAM_Tjunction-1_506_T-1,2.6999999999999997,0.0,4.093823409009919
23624,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.903608603558102e-05,5.667347025952112
23625,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.888092065695995e-05,5.660576205578156
23626,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.877372465947534e-05,5.658125021067637
23627,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.869966830760846e-05,5.659371302528687
23628,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.864850647899058e-05,5.663782493515647
23629,ZAM_Tjunction-1_506_T-1,2.6999999999999997,0.0,4.092777742848456
23630,ZAM_Tjunction-1_506_T-1,2.6999999999999997,0.0,4.095882870019746
23631,ZAM_Tjunction-1_506_T-1,2.6999999999999997,7.840099831268731e-05,5.667499581762701
23632,DEU_Flensburg-45_1_T-1,1.2,0.7982146276992186,7.446075
23633,DEU_Flensburg-45_1_T-1,1.2,0.7981535717737395,7.454375775977866
23634,DEU_Flensburg-45_1_T-1,1.2,0.7981038808010558,7.476216180594662
23635,DEU_Flensburg-45_1_T-1,1.2,0.798069311352735,7.507365085291198
23636,DEU_Flensburg-45_1_T-1,0.7,0.7980485872307411,7.5449135852136
23637,DEU_Flensburg-45_1_T-1,0.7,0.798038560708639,7.597747563237302
23638,DEU_Flensburg-45_1_T-1,0.7,0.7980358643853284,7.668877792527837
23639,DEU_Flensburg-45_1_T-1,0.7,0.7980368503499542,7.751840053302372
23640,DEU_Flensburg-45_1_T-1,0.7,0.7980382325894088,7.844124417484078
23641,DEU_Flensburg-45_1_T-1,0.7,0.7980390392556937,6.361753227850807
23642,DEU_Flensburg-45_1_T-1,0.7,0.7980388551447593,6.370666176221942
23643,DEU_Flensburg-45_1_T-1,0.7,0.798038845482961,6.254071189418568
23644,DEU_Flensburg-45_1_T-1,0.2,0.7980388449759278,7.653371027086498
23645,DEU_Flensburg-45_1_T-1,0.2,0.7980388449706461,7.826823438289129
23646,DEU_Flensburg-45_1_T-1,0.2,0.7980388449719666,8.140180045280845
23647,DEU_Flensburg-45_1_T-1,0.2,0.7980388449716366,6.832054880020955
23648,DEU_Flensburg-45_1_T-1,0.2,0.7980388449717192,6.322053993239084
23649,DEU_Flensburg-45_1_T-1,0.5,0.7980388449716986,3.166591304917416
23650,DEU_Flensburg-45_1_T-1,0.7,0.7980388449717198,1.642374772465149
23651,DEU_Flensburg-45_1_T-1,0.7,0.7980388449717156,2.3985076315280898
23652,DEU_Flensburg-45_1_T-1,0.2,0.7980388449717154,3.2193914407902744
23653,DEU_Flensburg-45_1_T-1,0.2,0.7980388449717155,2.8582477654066176
23654,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.7980388449717155,2.618211168558223
23655,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.7980388449717155,3.75
23656,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.7980388449717155,3.75
23657,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.7980388449717155,3.75
23658,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23659,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23660,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23661,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23662,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23663,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23664,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23665,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.7980388449717155,3.75
23666,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.7980388449717155,3.75
23667,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.7980388449717155,3.75
23668,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.7980388449717155,3.75
23669,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.7980388449717155,3.75
23670,DEU_Flensburg-45_1_T-1,2.6999999999999997,1.5,5.0
23671,DEU_Flensburg-45_1_T-1,2.6999999999999997,1.5,5.0
23672,DEU_Flensburg-45_1_T-1,2.6999999999999997,1.5,5.009900626717994
23673,DEU_Flensburg-45_1_T-1,2.6999999999999997,1.5,5.1807816661920825
23674,DEU_Flensburg-45_1_T-1,2.6999999999999997,1.5,5.356768113638664
23675,DEU_Flensburg-45_1_T-1,2.1999999999999997,1.5,5.518206558783023
23676,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.81425800234789,5.662648311181215
23677,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.8237431034472646,5.81019453399146
23678,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.835673408719161,5.951789950976441
23679,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.8496098506757419,4.55409894052178
23680,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.8538978784391743,4.624589185316296
23681,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.8580568986930004,6.2454418553858115
23682,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,4.740987616420298
23683,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,4.802725788190558
23684,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,4.855651010209116
23685,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,4.896388528049044
23686,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.0,4.926836736556205
23687,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.0,4.954231518782766
23688,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.551377022018236
23689,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.597019428809172
23690,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,5.089293054186192
23691,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,5.183347987099286
23692,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.846977277567443
23693,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.0,6.944638087287599
23694,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.0,7.056744554613846
23695,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.171233960794097
23696,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.285657869944746
23697,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.397872529800874
23698,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.508683733560632
23699,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.618343003423154
23700,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.1495264526267315
23701,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.252302025068328
23702,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.343729052828926
23703,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.425556228196919
23704,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.4993528048393845
23705,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.566282299909048
23706,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,6.627244864279373
23707,DEU_Flensburg-45_1_T-1,1.2,0.0,6.683018462359071
23708,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.736002435353409
23709,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.786996239254901
23710,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.835042927448706
23711,DEU_Flensburg-45_1_T-1,1.6999999999999997,0.0,6.880703953646339
23712,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.0,6.924431616055676
23713,DEU_Flensburg-45_1_T-1,2.1999999999999997,0.0,6.966012556473833
23714,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.005273738657383
23715,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.042384428593859
23716,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.077469449805964
23717,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.110822241730876
23718,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.142696430006193
23719,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.173310003729107
23720,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.202849472259569
23721,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.231473848478549
23722,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.259318356900302
23723,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.286497806341114
23724,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.313109599031771
23725,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.339236372213362
23726,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.364948285497261
23727,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.390304978732331
23728,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.4153572319096135
23729,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.440148361781448
23730,DEU_Flensburg-45_1_T-1,2.6999999999999997,0.0,7.464715390310284
23731,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.186775
23732,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.188469826203149
23733,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.193264736714835
23734,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.200713059814975
23735,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.210433250243487
23736,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.222098050998337
23737,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.235430569779757
23738,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.2501907173039495
23739,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.266181346580867
23740,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.283226681643555
23741,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.301184329283715
23742,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.003039146326238192,5.319927500317961
23743,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0030227562191471463,5.33932226875227
23744,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0029780976796895927,5.359272372285275
23745,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002915295078656028,5.379674543096971
23746,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002842372143687134,5.400448210415263
23747,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0027654974983594258,5.42156236087543
23748,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0026892424853362774,5.442960234640925
23749,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0026168362208706755,5.464616717843317
23750,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002550407280229298,5.48649358831413
23751,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0024912050592465905,5.508560827679323
23752,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0024397967652738713,5.530790667732351
23753,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0023962382434215687,5.553167064875135
23754,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0023602185290223076,5.575671022362356
23755,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0023311792225972263,5.598282582099478
23756,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0023084105933645614,5.620986708141432
23757,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002291126809064425,5.64376529736455
23758,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.088482389186871
23759,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.10504490640137
23760,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.110055474514909
23761,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.105182304350508
23762,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0022050886881710696,5.669971350844253
23763,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0021630009540467942,5.655727177538666
23764,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002113828236996091,5.64687995260394
23765,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002061805082728546,5.642649382719816
23766,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.002010075713091961,5.6423725960913504
23767,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.001960867067504245,5.645477897159251
23768,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.001915653071312231,5.651480248939828
23769,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0018753053138767762,5.65996176656602
23770,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.092438728619212
23771,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.098515634307906
23772,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0017792694093100418,5.672672769487014
23773,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0017464623581324532,5.666438337446172
23774,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.001712571845169629,5.6644463017357385
23775,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0016794237594731666,5.666086579849246
23776,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.092712352812718
23777,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.093792035406607
23778,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.085545512166828
23779,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.069317177804632
23780,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.046248035609416
23781,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.017329097472611
23782,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.9834055534638404
23783,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.94520040956254
23784,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.9033151814925606
23785,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.8582930133949196
23786,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.8105967133306784
23787,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.7606065678341443
23788,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.708638004919832
23789,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.654988015066956
23790,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.5999003687054962
23791,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.543583780776973
23792,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.4862200485103187
23793,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.4279574410964377
23794,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.3689180640594243
23795,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.3092146411997385
23796,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,3.2489532202252516
23797,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.766345524149315
23798,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.7172395265458
23799,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.684566636706029
23800,ZAM_Tjunction-1_121_T-1,2.1999999999999997,0.0,4.659175379593483
23801,ZAM_Tjunction-1_121_T-1,2.1999999999999997,0.0,4.641099039577377
23802,ZAM_Tjunction-1_121_T-1,1.6999999999999997,0.0,4.63019281681369
23803,ZAM_Tjunction-1_121_T-1,1.6999999999999997,0.0,4.6267934419703245
23804,ZAM_Tjunction-1_121_T-1,1.6999999999999997,9.046542912132115e-05,4.630865125582698
23805,ZAM_Tjunction-1_121_T-1,1.6999999999999997,6.874799468753226e-05,4.6407228826769735
23806,ZAM_Tjunction-1_121_T-1,1.2,5.157074894220339e-05,4.655031022130665
23807,ZAM_Tjunction-1_121_T-1,1.6999999999999997,3.897938460652205e-05,4.675253590121733
23808,ZAM_Tjunction-1_121_T-1,1.6999999999999997,0.0,4.699793816693143
23809,ZAM_Tjunction-1_121_T-1,1.6999999999999997,0.0,4.72522820621441
23810,ZAM_Tjunction-1_121_T-1,1.6999999999999997,0.0,4.756852628404905
23811,ZAM_Tjunction-1_121_T-1,1.6999999999999997,0.0,4.792004148192724
23812,ZAM_Tjunction-1_121_T-1,2.1999999999999997,0.0,4.827497609861848
23813,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.8624873040796315
23814,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2765913498824012e-05,4.896038160512005
23815,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2722090807254396e-05,4.928100933143736
23816,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2691815902008055e-05,4.958889987984676
23817,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2670900484564588e-05,4.988588731561999
23818,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2656451069008206e-05,5.017354141726295
23819,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2646468690674843e-05,5.045320990151107
23820,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2639572364882172e-05,5.0726047472266425
23821,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2634808038401012e-05,5.099303289658403
23822,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2631516603584632e-05,5.12550083290461
23823,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2629242715933706e-05,5.151269627113201
23824,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2627671800713602e-05,5.176670828204537
23825,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2626586533977687e-05,5.201757878117923
23826,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2625836777483507e-05,5.22657570449001
23827,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2625318808230454e-05,5.25116332118827
23828,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624960969186454e-05,5.275553871678287
23829,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624713756092908e-05,5.299775774970596
23830,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262454296893414e-05,5.3238529931855805
23831,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624424980630276e-05,5.347806521087468
23832,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262434346841385e-05,5.371654140088651
23833,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262428715570141e-05,5.395411152634321
23834,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624248252065595e-05,5.419090746474315
23835,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262422137548988e-05,5.442704034272725
23836,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624202807808296e-05,5.4662607332594515
23837,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624189980325995e-05,5.4897689144939035
23838,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624181118460204e-05,5.513236054450713
23839,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262417499624047e-05,5.536667834000175
23840,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624170766705137e-05,5.560069157288036
23841,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624167844730772e-05,5.583444404599703
23842,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262416582608486e-05,5.606797293482045
23843,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624164431503392e-05,5.630131070493538
23844,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624163468056822e-05,4.075323421446644
23845,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624162802459785e-05,4.092292785011017
23846,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2624162342632093e-05,4.097651548664647
23847,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.262416202496015e-05,5.671197287564771
23848,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.664445253912349
23849,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.662010122545013
23850,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.663270031011182
23851,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.251773149725468e-05,4.089567876412987
23852,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.668489152067817
23853,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,5.666338558566851
23854,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2340022985580375e-05,5.66784217783825
23855,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2274400220268087e-05,4.0943487272043795
23856,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2229064734685786e-05,5.673448744927668
23857,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2197744715738056e-05,5.671451157860656
23858,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.094960722653111
23859,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.215050908190577e-05,5.671495219338986
23860,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2113271102748062e-05,5.667301569280863
23861,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.20875452458875e-05,5.667056348418501
23862,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.092065860521305
23863,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2046895351921014e-05,5.669884308968185
23864,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.2011630943748433e-05,5.666789718487448
23865,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.1987268528347793e-05,5.6674852658185015
23866,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.093300046648146
23867,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.194825900770091e-05,5.671807796968082
23868,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.191356470367923e-05,5.669303230988613
23869,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.092378819968289
23870,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.18625250833539e-05,5.668541912349662
23871,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.1824522204775898e-05,5.664030396346743
23872,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.1798267917172196e-05,5.663513102425683
23873,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.17801301433148e-05,5.666414731220968
23874,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.094117845178792
23875,ZAM_Tjunction-1_121_T-1,2.6999999999999997,2.1748489185813133e-05,5.674241946656967
23876,ZAM_Tjunction-1_121_T-1,2.6999999999999997,0.0,4.094995924102099
23877,ZAM_Tjunction-1_502_T-1,2.1999999999999997,0.0,4.7280750000000005
23878,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,4.730146333988686
23879,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,4.735596010223568
23880,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,4.745016862940246
23881,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,4.756521919203083
23882,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,4.769739501286286
23883,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.011828450450396096,4.784409042013212
23884,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.013646403710992985,4.800306170974679
23885,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.015622469665103642,4.817239319670099
23886,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.017622884844880237,4.835098304200443
23887,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.019551262930827516,4.853712628644962
23888,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.021342153369598413,4.872987040159889
23889,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02295506998043658,4.892817914247576
23890,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.024369121219335245,4.913132662676053
23891,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.025578309023269012,4.933859358464732
23892,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.026587514038477908,4.954964880841965
23893,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.027409149247396153,4.976399306713805
23894,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.028060439314700755,4.9981054521777875
23895,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.028561267286946922,5.020058471810725
23896,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.028932521712875442,5.042199766100862
23897,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029194874138499007,5.0644805521548335
23898,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029367917843123537,5.086901687556052
23899,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02946960242134353,5.10941261182398
23900,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02951590440181604,5.132025679568856
23901,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02952068074558652,5.1547173741560295
23902,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02949565918108346,5.17748241037089
23903,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029450526458766904,5.200207275979962
23904,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0293930824240896,5.222950387877384
23905,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029329434097564437,5.245677005295098
23906,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02926420958539028,5.268407756954177
23907,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0292007765599871,5.2912091074855585
23908,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029141454233960102,5.314062178456729
23909,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029087711226908175,5.337000244505083
23910,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.029040344540471955,5.360009781744232
23911,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.02899963707702166,5.382975212315066
23912,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.827770828184396
23913,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.844220479763216
23914,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.8489412429513896
23915,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.843723636113629
23916,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.8300080102948932
23917,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.8088498484948827
23918,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.781327105122984
23919,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.7486477984304925
23920,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.711580260824026
23921,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.6705110602119575
23922,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.6259932028446196
23923,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.578727774374652
23924,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.529112009885849
23925,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.477571390770297
23926,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.4244650986689837
23927,ZAM_Tjunction-1_502_T-1,2.6999999999999997,0.0,3.3698816362886035
