,scenario,init_x,init_y,init_theta,init_velocity,goal_x,goal_y
12698,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12699,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12700,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12701,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12702,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12703,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12704,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12705,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12706,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12707,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12708,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12709,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12710,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12711,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12712,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12713,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12714,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12715,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12716,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12717,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12718,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12719,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12720,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12721,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12722,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12723,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12724,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12725,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12726,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12727,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12728,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12729,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12730,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12731,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12732,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12733,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12734,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12735,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12736,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12737,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12738,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12739,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12740,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12741,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12742,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12743,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12744,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12745,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12746,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12747,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12748,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12749,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12750,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12751,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12752,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12753,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12754,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12755,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12756,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12757,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12758,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12759,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12760,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12761,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12762,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12763,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12764,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12765,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12766,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12767,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12768,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12769,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12770,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12771,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12772,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12773,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12774,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12775,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12776,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12777,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12778,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12779,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12780,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12781,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12782,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12783,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12784,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12785,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12786,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12787,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12788,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12789,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12790,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12791,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12792,ZAM_Tjunction-1_256_T-1,0.0,0.0,0.1326,4.4246,52.81986802578697,4.704608658549524
12793,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12794,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12795,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12796,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12797,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12798,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12799,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12800,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12801,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12802,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12803,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12804,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12805,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12806,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12807,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12808,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12809,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12810,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12811,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12812,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12813,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12814,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12815,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12816,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12817,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12818,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12819,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12820,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12821,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12822,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12823,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12824,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12825,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12826,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12827,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12828,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12829,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12830,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12831,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12832,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12833,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12834,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12835,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12836,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12837,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12838,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12839,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12840,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12841,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12842,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12843,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12844,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12845,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12846,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12847,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12848,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12849,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12850,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12851,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12852,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12853,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12854,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12855,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12856,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12857,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12858,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12859,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12860,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12861,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12862,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12863,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12864,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12865,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12866,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12867,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12868,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12869,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12870,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12871,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12872,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12873,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12874,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12875,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12876,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12877,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12878,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12879,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12880,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12881,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12882,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12883,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12884,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12885,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12886,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12887,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12888,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12889,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12890,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12891,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12892,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12893,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12894,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12895,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12896,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12897,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12898,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12899,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12900,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12901,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12902,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12903,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12904,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12905,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12906,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12907,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12908,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12909,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12910,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12911,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12912,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12913,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12914,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12915,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12916,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12917,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12918,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12919,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12920,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12921,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12922,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12923,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12924,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12925,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12926,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12927,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12928,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12929,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12930,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12931,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12932,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12933,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12934,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12935,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12936,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12937,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12938,ZAM_Tjunction-1_15_T-1,0.0,0.0,0.0393,5.162,2.213016714936948,95.68176798826927
12939,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12940,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12941,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12942,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12943,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12944,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12945,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12946,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12947,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12948,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
12949,ZAM_Zip-1_58_T-1,0.0,0.0,0.0021,11.2262,19.249807211082924,0.06252294353951984
